generation,best_time,average_time,Pc,Pm,reward
1,1089,1232.7733333333333,0.6020237974634293,0.03877275686459999,0.0
2,1089,1208.4766666666667,0.604236715881294,0.038933114440890794,0.011019283746556474
3,1077,1185.9633333333334,0.4533686381470985,0.09057604066001305,0.0
4,1077,1169.6233333333332,0.4630710597230852,0.12211539307069808,0.014856081708449397
5,1061,1160.1166666666666,0.8537608012911849,0.011842742278827947,0.015080113100848256
6,1045,1162.7266666666667,0.8844975794190892,0.09052365915978709,-0.016267942583732056
7,1062,1163.8333333333333,0.4417140318184801,0.08525514615849239,0.00847457627118644
8,1053,1140.8666666666666,0.5272691981472246,0.1587247545541155,0.0
9,1053,1139.0433333333333,0.6259560958612931,0.18244692217367292,0.007597340930674264
10,1045,1139.1033333333332,0.4567217907271865,0.17992687534109114,0.0
11,1045,1125.0733333333333,0.5181981168499981,0.19110550680608202,0.011483253588516746
12,1033,1119.3266666666666,0.4282952616929788,0.20238078930829628,0.0
13,1033,1111.56,0.8659308724077728,0.18287428787614687,0.0
14,1033,1118.4333333333334,0.89613704776452,0.017035650695192583,0.010648596321393998
15,1022,1115.4433333333334,0.7258002369961738,0.15138894853551144,0.0
16,1022,1112.5566666666666,0.8028818139408067,0.18499860687351385,-0.007827788649706457
17,1030,1105.48,0.8480896466049479,0.08548536259188959,0.0
18,1030,1099.96,0.5073601563792381,0.015146748277591184,0.0
19,1030,1073.5766666666666,0.6628939553486196,0.014326695961045357,0.018446601941747572
20,1011,1060.6266666666668,0.4769168221559731,0.02188927636814743,0.00791295746785361
21,1003,1052.2866666666666,0.6863581088365514,0.2097687227663699,0.0
22,1003,1059.4333333333334,0.772335191132177,0.17480429536934375,-0.0019940179461615153
23,1005,1061.76,0.7368116581129183,0.07012648496927065,0.009950248756218905
24,995,1051.8566666666666,0.6293791347555866,0.13161190112992716,0.0
25,995,1052.5133333333333,0.5425782104930175,0.16474635265435858,0.0
26,995,1047.8866666666668,0.8707595245268751,0.01837173159995661,0.0
27,995,1041.7366666666667,0.4638488172495799,0.053448610826235324,0.0
28,995,1032.3066666666666,0.7611733561670606,0.1359935127673597,0.0
29,995,1042.4233333333334,0.42560964671440493,0.018116260166215425,0.0
30,995,1026.19,0.8284300542178508,0.017679667395047616,0.0020100502512562816
31,993,1030.17,0.6461626199035566,0.19439823861300662,0.017119838872104734
32,976,1041.6866666666667,0.488185150872195,0.10159847306757597,0.0
33,976,1038.3633333333332,0.41958168042862953,0.017211667306101366,0.0
34,976,1026.69,0.5662105957732757,0.08033040410918957,0.0
35,976,1030.53,0.46664050542879243,0.1583970326045681,0.0
36,976,1025.5833333333333,0.5262445054008971,0.20421232616051663,0.0
37,976,1034.86,0.7208371296998168,0.0741120777819007,0.0
38,976,1013.7333333333333,0.658090383388078,0.04937169221699903,0.0020491803278688526
39,974,1005.96,0.7045744925075479,0.09075023455198694,0.007186858316221766
40,967,1011.3266666666667,0.5452764068485789,0.20500255220477018,-0.007238883143743537
41,974,1020.78,0.5851674196203731,0.03980182039085335,0.007186858316221766
42,967,1001.8766666666667,0.7918580818235916,0.10801298323018897,0.0
43,967,1019.9366666666666,0.7710114334904787,0.09332777840688025,0.0
44,967,1023.94,0.8467998106386696,0.070059982600338,0.0
45,967,1010.97,0.6932508712980241,0.058009362744018564,0.0062047569803516025
46,961,1006.0133333333333,0.4711562516702585,0.08301507953663707,-0.006243496357960458
47,967,1004.14,0.5861701114885731,0.014674737932996664,0.0
48,967,992.2833333333333,0.550047409862481,0.08492973541867599,0.0
49,967,1007.29,0.4598734222858366,0.08935958426049975,0.0
50,967,1002.6633333333333,0.4834656137321923,0.11932863630280244,0.0
51,967,1002.0133333333333,0.8905513390939184,0.19963966867526226,0.0
52,967,1011.2766666666666,0.5685094583515616,0.1399110262113182,0.0
53,967,1005.4066666666666,0.7522196407157871,0.19146330172628007,0.002068252326783868
54,965,1011.41,0.7838153717654667,0.05581522500783377,0.0
55,965,1000.2866666666666,0.7633657552526655,0.14471419428885376,0.002072538860103627
56,963,1008.2866666666666,0.42781664062305436,0.12775599461626827,0.0020768431983385254
57,961,1006.1366666666667,0.5194945484190554,0.08698233582709376,0.0
58,961,999.0333333333333,0.6691379896888001,0.0639841859441404,0.002081165452653486
59,959,996.1633333333333,0.5470867580848626,0.1549121704491655,0.0
60,959,1015.1366666666667,0.6152166308130292,0.13638066290803275,0.0
61,959,1016.4533333333334,0.6831355395503682,0.18764936361355208,0.0
62,959,1015.28,0.4385478554489465,0.06309211981053785,0.0
63,959,994.3466666666667,0.5318364434829601,0.10023758245092922,0.0
64,959,995.2966666666666,0.419183306354158,0.060851187045853496,0.0
65,959,991.79,0.6852928058068528,0.19740918595007637,0.0
66,959,998.2233333333334,0.7305700172951658,0.16183360598244334,0.0
67,959,996.2366666666667,0.6675901819837441,0.0658114694889175,0.0
68,959,975.9966666666667,0.6807369430051127,0.09691648949019926,0.0
69,959,984.8033333333333,0.6547477198951406,0.20208030789528134,0.0
70,959,1010.2,0.8217365700442059,0.045172310726515785,0.0
71,959,981.3766666666667,0.6728764558315317,0.018331362373375508,0.0
72,959,965.0766666666667,0.8318101445147514,0.20171784074558038,0.0
73,959,997.9833333333333,0.4434814272527207,0.16268874419189094,0.0
74,959,1001.9,0.8867939360844226,0.20466493050732645,0.0
75,959,996.93,0.8456153134880589,0.07158593182848375,0.0
76,959,990.9733333333334,0.8878094418015599,0.058012589248231036,0.0
77,959,978.96,0.8329013016627258,0.1373715597259338,0.0
78,959,994.3966666666666,0.8027006701494361,0.19833349634786818,0.0
79,959,1003.1933333333334,0.4011605242275705,0.1389286801335069,0.0
80,959,998.9266666666666,0.6316113930270447,0.12529059652158828,0.0
81,959,996.8066666666666,0.7245422010521412,0.16360761748555575,0.0
82,959,1000.0066666666667,0.6662036887036771,0.04284571280205244,0.0
83,959,982.4933333333333,0.6860069226811887,0.0951347341218521,0.0
84,959,984.7133333333334,0.46947167215678065,0.14552291140398343,0.0
85,959,998.9766666666667,0.8863866960270934,0.20008042388047875,0.0
86,959,1001.9866666666667,0.6794992089747351,0.1623331620016405,0.0
87,959,998.0466666666666,0.8166997430125198,0.16474844582623482,0.0
88,959,993.44,0.7124140389014904,0.04378936719494967,0.0
89,959,978.56,0.5565977868897491,0.17689978885602772,0.0
90,959,989.1,0.4740785482567561,0.04020618115936107,0.0
91,959,976.9433333333334,0.6843026994119557,0.14940626141550065,0.0
92,959,987.5,0.8031190250538851,0.202225455636048,0.0
93,959,997.9333333333333,0.42152312367757355,0.17891697238101914,0.0
94,959,1011.88,0.6208165173276048,0.17524153377267176,0.0
95,959,995.1566666666666,0.5834506224460685,0.16746988299264948,0.0
96,959,996.1533333333333,0.7293713647028177,0.17642321867195504,0.0
97,959,1010.4666666666667,0.6104316239492713,0.1546153111262227,0.0
98,959,999.7,0.8697688554690929,0.10818437841716841,0.0
99,959,992.48,0.8524389189667285,0.12340759575447999,0.0
100,959,986.73,0.5273270597650495,0.1843419845428814,0.0
101,959,999.4133333333333,0.7327135336113297,0.05975055508780193,0.0
102,959,980.2733333333333,0.8331850262370075,0.06359294772883767,0.0
103,959,976.0166666666667,0.4856434684685961,0.03587890772613572,0.0
