generation,best_time,average_time,Pc,Pm,reward
1,1095,1240.59,0.8537656389944559,0.10183510650617986,0.0182648401826484
2,1075,1212.99,0.564795631789615,0.20299655074179454,0.0
3,1075,1188.94,0.8617930055788294,0.07543766670299135,0.0037209302325581397
4,1071,1182.5066666666667,0.7492685394937857,0.12012630833613173,0.012138188608776844
5,1058,1167.19,0.5152089165710443,0.20485975860099329,0.008506616257088847
6,1049,1152.9466666666667,0.599440808114114,0.16265708857168698,0.0076263107721639654
7,1041,1150.1466666666668,0.5759906252732361,0.09437064013592611,0.0
8,1041,1137.95,0.716052864675966,0.08848136339010444,0.008645533141210375
9,1032,1132.29,0.6457688275233167,0.07837307322750034,0.01065891472868217
10,1021,1121.0133333333333,0.7935321359961429,0.05087941579103627,0.004897159647404506
11,1016,1121.4966666666667,0.8707974693762359,0.17211339624191946,0.00984251968503937
12,1006,1113.85,0.8777743721580864,0.09504396517491118,-0.011928429423459244
13,1018,1105.8266666666666,0.6879245276051049,0.20088837710577306,0.0
14,1018,1094.8033333333333,0.6296672267389812,0.2053621784173821,0.010805500982318271
15,1007,1090.5533333333333,0.5288213948289097,0.08512925946514681,0.0
16,1007,1074.0566666666666,0.48254581570529764,0.12369114297964838,0.0
17,1007,1068.49,0.8084350162464974,0.06639701578644078,0.0
18,1007,1071.2,0.7066416321484146,0.12011826229394433,0.010923535253227408
19,996,1069.0666666666666,0.469657746712008,0.1081209473930345,0.0
20,996,1055.7133333333334,0.7470674354011828,0.037338058615329205,0.02208835341365462
21,974,1062.8033333333333,0.502928589342733,0.095866382759118,-0.022587268993839837
22,996,1052.58,0.7004886275578559,0.08689163534864817,0.004016064257028112
23,992,1062.16,0.6641701912868048,0.1664655608539932,0.0
24,992,1057.9333333333334,0.6585454574343034,0.11245751306190432,0.0
25,992,1054.8833333333334,0.4550622722723067,0.012365480674082798,0.0
26,992,1033.9233333333334,0.49564142428252134,0.19461743571139384,0.0
27,992,1037.42,0.4293283074031969,0.07724624323926133,0.0
28,992,1031.17,0.5820671633957265,0.04407277572347092,0.028225806451612902
29,964,1033.35,0.8904702407983744,0.12496831988624406,0.0
30,964,1040.24,0.8862776015173107,0.02788056018959245,0.004149377593360996
31,960,1028.5733333333333,0.8886055338589702,0.020411902014657826,0.0
32,960,1015.18,0.8335385308482316,0.15046135693126425,0.0
33,960,1006.9833333333333,0.7062969283884526,0.0229090365205238,0.0
34,960,993.3366666666667,0.7366400090663059,0.07202965000244216,0.0
35,960,983.2933333333333,0.5665741379595519,0.07829376492102487,0.0010416666666666667
36,959,980.1133333333333,0.7292947719625512,0.15499118968594294,-0.0010427528675703858
