generation,best_time,average_time,Pc,Pm,reward
1,957,1149.02,0.845371446459956,0.13489448562722084,-0.04597701149425287
2,1001,1124.2466666666667,0.8325964193943709,0.17991179713703231,0.04095904095904096
3,960,1109.7333333333333,0.532751442026038,0.1405905000157196,0.0
4,960,1090.07,0.8895301212996385,0.19530892973392028,0.0
5,960,1103.21,0.4515667456910963,0.14571034419852377,-0.00625
6,966,1085.5766666666666,0.5829087695515394,0.018036603965540667,0.0
7,966,1073.2333333333333,0.4747926221936142,0.11466581333633834,0.0
8,966,1059.6666666666667,0.5630956036696657,0.19864480509126692,0.0
9,966,1059.1666666666667,0.4957337332471746,0.15629689879546416,0.0
10,966,1056.96,0.7517331083510069,0.08016690136359127,0.010351966873706004
11,956,1053.55,0.7629344919485577,0.046197108240457606,-0.0031380753138075313
12,959,1054.8933333333334,0.4428104008418053,0.088130077671122,0.021897810218978103
13,938,1039.8433333333332,0.7787414434569221,0.16662753450986167,0.0
14,938,1045.9866666666667,0.7904313432526384,0.20148220542907933,0.0
15,938,1043.9533333333334,0.5929170774520466,0.040517594318295366,0.014925373134328358
16,924,1023.9233333333333,0.7632032459213338,0.1255135804417947,0.0
17,924,1023.7833333333333,0.8090901976213214,0.14249026324320796,0.0
18,924,1021.1766666666666,0.8824347116521605,0.20476071487234862,0.0
19,924,1018.6966666666667,0.8826492006173379,0.08631849367857505,0.0
20,924,1012.6766666666666,0.6916767311097088,0.11898684514526141,0.0
21,924,1003.3033333333333,0.8254097299164328,0.13719439546246318,0.0
22,924,997.3466666666667,0.4574385464989878,0.19572524364913282,0.0
23,924,990.65,0.46544521232202246,0.1439204958492546,0.0
24,924,979.4866666666667,0.6337106199097067,0.028864201717934815,0.0
25,924,963.8066666666666,0.6368320422995335,0.15831329297544483,0.0
26,924,965.5033333333333,0.44468242286188464,0.05158988390779173,0.004329004329004329
27,920,954.24,0.8410413868568949,0.03618242396890311,0.003260869565217391
28,917,970.8433333333334,0.5155266560616507,0.04377921816035505,-0.003271537622682661
29,920,957.2533333333333,0.6764354116176938,0.18161744699925472,-0.004347826086956522
30,924,969.6033333333334,0.42591678540567346,0.13197825374382396,0.0
31,924,958.16,0.41157848863396745,0.1335321523742372,0.0
32,924,952.1766666666666,0.7161231725515576,0.07901186597232704,0.0
33,924,940.7033333333334,0.41126516124845236,0.18916633839997696,0.0
34,924,949.3333333333334,0.5800309871888675,0.07391008122503236,0.0
35,924,941.7966666666666,0.8262808485623476,0.0813956649662088,0.0
36,924,940.1566666666666,0.5364043810705574,0.025418444660777265,0.0
37,924,929.4566666666667,0.46183665888767783,0.1988098139347774,0.0
38,924,946.3133333333334,0.8240903829630328,0.0911514080116788,0.0
39,924,938.89,0.6722263333257408,0.0674672542825704,0.0
40,924,936.64,0.5468786767699316,0.09812250245409722,0.0
41,924,938.2766666666666,0.4064250628582293,0.06624390892859101,0.0
42,924,932.7766666666666,0.41065340376945875,0.09676388395071941,0.0
43,924,935.2833333333333,0.47385752840424766,0.10124482961804951,0.0
44,924,942.8266666666667,0.8192758158856001,0.0995468163532375,0.0
45,924,940.1466666666666,0.4710204798123757,0.18738035647658813,0.0
46,924,955.09,0.6405350337547648,0.03176972235828014,0.0
47,924,933.9633333333334,0.44847432441390306,0.13739414977518807,0.0
48,924,941.8966666666666,0.42002979573471666,0.14797610582584497,0.0
49,924,953.3433333333334,0.6483038275594275,0.12420128746661015,0.0
50,924,947.2566666666667,0.4576080587708171,0.17499159969821382,0.0
51,924,956.49,0.7138403134895962,0.04527898499398003,0.0
52,924,937.06,0.46926999686592125,0.14042679994827342,0.0
53,924,944.64,0.6712845088384359,0.037167620111375366,0.0
54,924,932.02,0.6722314525675136,0.11965374552860211,0.0
55,924,938.1666666666666,0.6318114122557501,0.16402185945097017,0.0
56,924,944.6533333333333,0.4944935544853896,0.2067136992746742,0.0
57,924,952.54,0.6858807359768232,0.19382640545095772,0.0
58,924,949.8933333333333,0.5662412775086887,0.1380162737968509,0.0
59,924,944.3766666666667,0.5473090975468364,0.09959520936388082,0.0
60,924,937.8633333333333,0.7601218603607254,0.023244555657832178,0.0
61,924,927.4866666666667,0.8002861159482622,0.08133487909080277,0.0
62,924,934.15,0.8769924638118911,0.20040754079337764,0.0
63,924,943.27,0.8869364542186831,0.039221766546925496,0.0
64,924,932.3566666666667,0.6903556479175043,0.10030065979493105,0.0
65,924,933.96,0.8844248343184241,0.2010785045796409,0.0
66,924,948.79,0.7911289202315519,0.07121155466922163,0.0
67,924,935.5933333333334,0.6967285341516987,0.11643719035247557,0.0
68,924,936.9333333333333,0.5073940172604109,0.05494497565505628,0.0
69,924,929.47,0.617765853612459,0.04936524794112888,0.0
70,924,926.56,0.713693319715665,0.10277427718588905,0.0
71,924,931.97,0.883950761685243,0.09216724335841675,0.0
72,924,933.2766666666666,0.517957671752078,0.1428449866083545,0.0
73,924,944.52,0.7113321322097981,0.06116370053565582,0.0
74,924,935.5866666666667,0.5824539870333557,0.16333253103529435,0.0
75,924,947.8933333333333,0.8853241769440272,0.17341793058082228,0.0
76,924,948.5333333333333,0.5524727251981576,0.015291807355729426,0.0
77,924,928.1333333333333,0.7265703881997911,0.1766561162797281,0.0
78,924,943.5633333333334,0.7204104613839442,0.038396329521494445,0.0
79,924,936.6033333333334,0.8257312534042858,0.1878832704876599,0.0
80,924,945.48,0.6865126861942348,0.11317893153522966,0.0
Total Time,188.6001636981964,,,,
