generation,best_time,average_time,Pc,Pm,reward
1,1428,1588.0733333333333,0.7760973904405595,0.13476159712948776,0.04411764705882353
2,1365,1556.2133333333334,0.8191192372953693,0.17276358031424177,0.0
3,1365,1534.11,0.6438630516916413,0.057200882006129196,-0.01684981684981685
4,1388,1522.11,0.5910291060056654,0.1517458580993867,0.0
5,1388,1505.5466666666666,0.6445907005533338,0.1950775440786344,0.021613832853025938
6,1358,1502.62,0.7766327502666203,0.07015131276517923,0.0
7,1358,1497.2733333333333,0.4758451562583259,0.10269610051834696,0.0
8,1358,1467.4366666666667,0.623512940166205,0.1634897029140819,0.0
9,1358,1457.9733333333334,0.6229502715476964,0.08362943098858715,0.005154639175257732
10,1351,1448.83,0.5930785877280044,0.0745685333059035,0.0051813471502590676
11,1344,1437.0733333333333,0.5855819312371351,0.0353661709353435,0.0
12,1344,1424.18,0.40587584681024486,0.1198807786413026,-0.005208333333333333
13,1351,1408.1233333333332,0.6490247361174082,0.06082852806719928,0.03182827535159141
14,1308,1401.8033333333333,0.6265028090487899,0.18388624687641564,-0.024464831804281346
15,1340,1399.9466666666667,0.41526622900904203,0.20844873317010976,0.013432835820895522
16,1322,1387.4333333333334,0.7282113477481938,0.13311277550813547,0.0
17,1322,1386.91,0.47036048372178313,0.1119939067879054,0.0
18,1322,1379.24,0.5295546825496472,0.193044721940939,0.0
19,1322,1390.45,0.48202936741965635,0.17488702452074878,0.018910741301059002
20,1297,1382.97,0.46126074309675863,0.014449398896130075,0.0
21,1297,1372.3366666666666,0.814809445302545,0.1314031112425559,0.0
22,1297,1382.5066666666667,0.7692913093625597,0.18868858720067763,0.0
23,1297,1382.4333333333334,0.5784870959437676,0.17658328404171073,0.0
24,1297,1373.2866666666666,0.4348266360513887,0.16866584028410736,0.0
25,1297,1365.8566666666666,0.6467376120484678,0.0867766916128192,0.0
26,1297,1360.53,0.8858823046148734,0.14879037005047818,0.0
27,1297,1366.9333333333334,0.4410747152263842,0.20995496886401346,0.0
28,1297,1358.9933333333333,0.7140590201282029,0.19761949956993213,0.0
29,1297,1360.1166666666666,0.8530723414797334,0.20474553439141516,0.0
30,1297,1366.89,0.5708146412630193,0.17324638162568207,0.0
31,1297,1359.7933333333333,0.4950290916435694,0.16995856504995976,0.0
32,1297,1353.9933333333333,0.6407211640527545,0.10097403522903063,0.0
33,1297,1340.58,0.7439958286114943,0.20748197846784794,0.0
34,1297,1334.1033333333332,0.6234601957776921,0.07124662853931736,0.0
35,1297,1318.0233333333333,0.6033959744941639,0.14357632871376214,0.0
36,1297,1320.3666666666666,0.7312397991881395,0.12716566345925231,0.0
37,1297,1317.0566666666666,0.8145893433709668,0.20877485828904904,0.0
38,1297,1324.0133333333333,0.5155196623530687,0.15726377244177023,0.0
39,1297,1319.9033333333334,0.7266023173567432,0.1339326263606335,0.0
40,1297,1318.86,0.8474099566096625,0.13518397692647058,0.0
41,1297,1319.5033333333333,0.7386959038756726,0.04954422186871254,0.0
42,1297,1312.9966666666667,0.8092053434327513,0.07003232932549924,0.0
43,1297,1313.3233333333333,0.5403025742703207,0.08604113321421632,0.0
44,1297,1308.5833333333333,0.7733830505782278,0.013749238840953906,0.0
45,1297,1304.5666666666666,0.6449230047868013,0.17835888442062572,0.0
46,1297,1315.4866666666667,0.7593181257577227,0.02460918283783938,0.0
47,1297,1307.02,0.6125007492201624,0.16951274883997855,0.0
48,1297,1316.59,0.8562163383247972,0.15495530527001916,0.0
49,1297,1314.13,0.8712009835717642,0.03547544670618462,0.0
50,1297,1307.55,0.8004068523509931,0.15566703506288526,0.0
51,1297,1312.06,0.7821135143513407,0.020305598770017086,0.0
52,1297,1307.3366666666666,0.8161585520544685,0.20466462347284606,0.0
53,1297,1322.1433333333334,0.6802730989531569,0.10121569184644227,0.0
54,1297,1313.66,0.8867268311190737,0.0936465180517777,0.0
55,1297,1312.86,0.6326256019616531,0.02908635180998883,0.0
56,1297,1306.5466666666666,0.5663059588387847,0.11750235533245164,0.0
57,1297,1312.4266666666667,0.4638841590143438,0.2004269011163919,0.0
58,1297,1316.4266666666667,0.6246379211724351,0.06563930676475865,0.0
59,1297,1308.1766666666667,0.5666778089894428,0.01366705521897881,0.0
60,1297,1301.3933333333334,0.6839352029082746,0.19667048775848386,0.0
61,1297,1315.0833333333333,0.8159197260211724,0.01754681337784919,0.0
62,1297,1308.45,0.6256947620305562,0.14503534958010234,0.0
63,1297,1314.2466666666667,0.522414986732304,0.07100059184399526,0.0
64,1297,1309.07,0.8720546120765242,0.07687844269915615,0.0
65,1297,1309.6666666666667,0.8411135168297506,0.14011720076144046,0.0
66,1297,1315.6633333333334,0.5205759359302642,0.10953217013055501,0.0
67,1297,1308.5433333333333,0.7341804380566768,0.0655916647954425,0.0
68,1297,1309.4666666666667,0.7574375947660839,0.02059917957326948,0.0
69,1297,1305.5566666666666,0.4251790850880673,0.0737661197343982,0.0
70,1297,1304.0133333333333,0.46953826987212915,0.2007571868207668,0.0
Total Time,380.64302682876587,,,,
