generation,best_time,average_time,Pc,Pm,reward
1,1316,1524.9666666666667,0.6153756232167904,0.18663097022012617,-0.009878419452887538
2,1329,1499.82,0.5956855037678461,0.14490878827739065,0.0007524454477050414
3,1328,1468.9266666666667,0.8878429591796088,0.03408778749508036,-0.0286144578313253
4,1366,1469.84,0.5015507962796135,0.070034430284657,0.00951683748169839
5,1353,1459.87,0.7322583942492489,0.1276994929642373,0.014042867701404288
6,1334,1457.5566666666666,0.7131807348398884,0.15831502319385402,-0.005247376311844078
7,1341,1451.2433333333333,0.8941703824445933,0.14358836575755515,0.005965697240865026
8,1333,1444.1266666666668,0.7277989791726329,0.06859256253518325,0.007501875468867217
9,1323,1435.0633333333333,0.7283603508614905,0.07946265397595786,0.0
10,1323,1431.5533333333333,0.8273290146869302,0.1661501667467067,0.0
11,1323,1433.62,0.45500273084226556,0.09069814238183337,0.0
12,1323,1426.1766666666667,0.6848840642686589,0.20224356857780393,0.021919879062736205
13,1294,1428.46,0.7829685556300974,0.014791394279453586,-0.010819165378670788
14,1308,1428.02,0.7384621569012901,0.1210218007949311,0.01834862385321101
15,1284,1421.5933333333332,0.7089503717014254,0.19194313053509598,0.0
16,1284,1419.11,0.4444121510285384,0.18061149438329854,0.0
17,1284,1409.2033333333334,0.6033835166201584,0.14278678722263752,0.0
18,1284,1412.6933333333334,0.8847131910843069,0.1418647854281303,-0.01557632398753894
19,1304,1417.2033333333334,0.8871187956757977,0.19049904393633305,-0.006134969325153374
20,1312,1415.6166666666666,0.4647377836067775,0.07356198080221736,0.006859756097560976
21,1303,1398.9466666666667,0.7359242983507606,0.08358710538174506,0.0015349194167306216
22,1301,1401.32,0.8049427473395554,0.014104601399132779,-0.006149116064565719
23,1309,1397.9166666666667,0.42536514373873524,0.04841620030263062,0.0
24,1309,1386.78,0.49648696064156356,0.16574127989013718,0.01145912910618793
25,1294,1386.85,0.664778944636503,0.10767362986230289,0.0
26,1294,1384.94,0.6790537593721617,0.08001164455509105,0.01313755795981453
27,1277,1388.6366666666668,0.5560149783197867,0.1500258597708562,0.0
28,1277,1377.79,0.7241232887138112,0.10259971333453946,0.0
29,1277,1375.6466666666668,0.4219878902740142,0.20720669582199577,0.0
30,1277,1368.3033333333333,0.7924718862502907,0.08760994601614662,0.0
31,1277,1377.56,0.5209747440172083,0.1026822108554033,0.0
32,1277,1367.4066666666668,0.43456338315226545,0.18546959483107106,0.0
33,1277,1368.5833333333333,0.4778496056452914,0.1645158985257482,0.0
34,1277,1366.07,0.848143966400925,0.0667491166226127,0.0
