generation,best_time,average_time,Pc,Pm,reward
1,1066,1244.1633333333334,0.6174922388160419,0.1379110273160923,0.0
2,1066,1216.36,0.49843264687389327,0.07928963186885495,0.0
3,1066,1192.7133333333334,0.5735285761065478,0.08186777578636033,0.0
4,1066,1170.3933333333334,0.8520173209201461,0.08986728484251168,0.005628517823639775
5,1060,1167.31,0.853883995187722,0.1422017161064558,0.0
6,1060,1160.45,0.4042002590264151,0.18612050318074017,0.0
7,1060,1140.03,0.8644727245871648,0.14624895131276083,0.013207547169811321
8,1046,1150.81,0.46494106458145557,0.04347952031823778,0.0
9,1046,1120.1233333333332,0.442185710614256,0.01432875095381613,0.0
10,1046,1094.8933333333334,0.830681606552439,0.19254509565810224,0.009560229445506692
11,1036,1100.6,0.7607603395950184,0.12201990321659584,0.0
12,1036,1096.4,0.8963094374061398,0.15864416791949665,0.032818532818532815
13,1002,1112.55,0.43241009946330533,0.06567500119620136,0.0
14,1002,1093.2466666666667,0.813736181862438,0.12233022328770507,0.0
15,1002,1095.9766666666667,0.47475181009684575,0.06505279964701678,0.0
16,1002,1082.4866666666667,0.5982890477449694,0.114545647726729,0.0
17,1002,1067.85,0.5320196980666281,0.06917655221174768,0.0
18,1002,1053.5966666666666,0.8022367502136704,0.16073798085195307,0.0
19,1002,1044.8733333333332,0.8575899861292806,0.16901566774464177,0.0
20,1002,1038.88,0.43486168958420457,0.04029222788145429,0.0
21,1002,1024.2766666666666,0.49521978464517374,0.10625596303825371,0.0
22,1002,1013.6933333333334,0.6440630772577474,0.1873664174598618,0.003992015968063872
23,998,1018.7433333333333,0.5083783383910941,0.11967683665162258,0.0
24,998,1013.2466666666667,0.8532630835610198,0.015118643661407307,0.0
25,998,1006.69,0.47239615706107474,0.1357088208833359,0.0
26,998,1010.4466666666667,0.5118282411649528,0.07161568098632279,0.0
27,998,1007.4533333333334,0.6380863428073258,0.029994720138102303,0.0
28,998,1001.71,0.65415638298735,0.13891023367223454,0.0
29,998,1010.8366666666667,0.7409575392180333,0.04846053586071432,0.0
30,998,1006.28,0.5758437498215194,0.08298904327119931,0.0
31,998,1002.7266666666667,0.8897596277604014,0.0901533824053737,0.0
32,998,1004.83,0.6492667412442004,0.1297587062260901,0.0
33,998,1007.6,0.5846583929950971,0.04830070911574008,0.0
34,998,1005.2233333333334,0.8875089709877357,0.12100553877775973,0.0
35,998,1012.1,0.597146349945299,0.17348944392320975,0.0
36,998,1010.47,0.7911695551354248,0.1421961194599206,0.0
37,998,1009.4566666666667,0.47674826312678725,0.07459955269359801,0.0
38,998,1007.15,0.5982534123152223,0.10444346464982009,0.0
39,998,1006.9666666666667,0.7261313704074293,0.18248017007153158,0.0
40,998,1013.44,0.8056052062691703,0.12346998750660618,0.0
41,998,1013.7333333333333,0.8686612507408016,0.03969778901417097,0.0
42,998,1007.3866666666667,0.6135930719345197,0.030572952063661632,0.0
43,998,1002.5033333333333,0.7053452283594304,0.02768374669037893,0.0
44,998,1002.7,0.7338224282986754,0.06668368558706993,0.0
45,998,1005.96,0.43017480266147406,0.12861368538399126,0.0
46,998,1009.1166666666667,0.8210924634970058,0.0197966540539556,0.0
47,998,1005.97,0.7971072077580549,0.01650398385799251,0.0
48,998,1002.75,0.6914084799796217,0.16073702443072102,0.0
49,998,1006.2,0.8488541723757008,0.15754808587677283,0.0
50,998,1010.9066666666666,0.8618154341857882,0.04504462315251253,0.0
51,998,1006.6833333333333,0.8138021738408735,0.1525707997978036,0.0
52,998,1010.7133333333334,0.4969709797303391,0.04789014732251219,0.0
53,998,1003.34,0.8617916561142684,0.1929295154587937,0.0
54,998,1011.1133333333333,0.5078364475139092,0.06356054232350863,0.0
55,998,1007.2033333333334,0.864028272974823,0.12698722443690677,0.0
56,998,1008.0566666666666,0.6177503997830003,0.08724487542108146,0.0
57,998,1005.38,0.47956279236005095,0.12562891478474,0.0
58,998,1008.2266666666667,0.5545028708749651,0.16383736025188156,0.0
59,998,1014.3366666666667,0.5779050737763536,0.02783490929110507,0.0
60,998,1005.3666666666667,0.7138323311399412,0.048745815844405176,0.0
61,998,1005.9233333333333,0.44787127401827764,0.1278734305766462,0.0
62,998,1007.89,0.8200080768287167,0.1576653596607884,0.0
63,998,1019.07,0.482537185925764,0.1616561473283104,0.0
64,998,1011.3366666666667,0.5665641027143993,0.07196038426861065,0.0
65,998,1008.6866666666666,0.8100831195997895,0.15719365674860566,0.0
66,998,1013.1233333333333,0.43854756860194877,0.017400068723473563,0.0
67,998,1002.4,0.4688496229942167,0.19678797133094816,0.0
68,998,1014.8466666666667,0.48160206482464957,0.07951382089359536,0.0
69,998,1008.16,0.5001377628808594,0.19589926297669705,0.0
70,998,1016.5266666666666,0.6041713614761184,0.07501355564541701,0.0
71,998,1009.9833333333333,0.4948765172942863,0.15188537265973717,0.0
72,998,1008.8833333333333,0.6640447183266318,0.12120475337819217,0.0
73,998,1011.6566666666666,0.8268415379188572,0.1600764461394474,0.0
Total Time,167.07777905464172,,,,
