generation,best_time,average_time,Pc,Pm,reward
1,1078,1256.0066666666667,0.6804015615527526,0.0949902061849538,0.0
2,1078,1229.55,0.6541962790275976,0.14042657137438205,0.0
3,1078,1202.8,0.70574367343725,0.20361449231049866,0.0
4,1078,1193.0133333333333,0.6487546894798408,0.03548045818898876,0.0
5,1078,1174.02,0.4317367428044616,0.20733525780990175,0.0074211502782931356
6,1070,1160.31,0.8808102715849792,0.06349401652536574,-0.007476635514018692
7,1078,1164.2133333333334,0.558481661979771,0.03595847345963917,0.0
8,1078,1147.3066666666666,0.6153649980660019,0.1649162687392851,0.013914656771799629
9,1063,1142.41,0.7294538277392303,0.04529232116452497,0.0009407337723424271
10,1062,1135.3266666666666,0.8335891477620921,0.1277728892059646,0.0
11,1062,1135.77,0.6275548367264836,0.11583113364579142,0.01977401129943503
12,1041,1124.5733333333333,0.8057226014497594,0.14531790378099005,-0.013448607108549471
13,1055,1120.54,0.825949886772666,0.012946720605912057,-0.0037914691943127963
14,1059,1116.3466666666666,0.8237182937762355,0.03821364882462269,0.0
15,1059,1106.7333333333333,0.5476698411783703,0.06931315605202903,0.0
16,1059,1104.1,0.8267170052274719,0.20702539417765475,0.010387157695939566
17,1048,1101.8966666666668,0.7755082567511226,0.18190544932852587,0.0
18,1048,1099.5333333333333,0.5057758167005479,0.012083707864007934,0.0
19,1048,1091.81,0.630388916040683,0.0407035796780373,0.0
20,1048,1092.55,0.549450438386961,0.1959099370072005,0.0009541984732824427
21,1047,1095.6066666666666,0.6435615659523732,0.18517235919299652,0.0
22,1047,1098.63,0.5448162139366481,0.017852279529341444,0.0009551098376313276
23,1046,1089.5433333333333,0.5469120708028576,0.1511556732196509,0.0009560229445506692
24,1045,1083.6633333333334,0.8996360298058905,0.060093709109435955,-0.0009569377990430622
25,1046,1090.2933333333333,0.7878432295523636,0.14972717911225855,0.006692160611854685
26,1039,1086.46,0.6650780083389918,0.07827606358929187,0.0
27,1039,1069.7433333333333,0.7914907684138608,0.2079713318961289,0.0
28,1039,1072.9666666666667,0.6286854338794268,0.0682789296354443,0.0
29,1039,1061.8533333333332,0.7308470598291763,0.045386160352948283,0.0028873917228103944
30,1036,1059.02,0.47375095191027816,0.20119016000030795,0.01447876447876448
31,1021,1058.52,0.4542686275909851,0.206934271904128,0.0
32,1021,1059.0233333333333,0.7080530960865223,0.10751602805491074,0.0
33,1021,1060.9466666666667,0.8116832531476623,0.13415499066144784,0.0
34,1021,1056.37,0.519128215296135,0.0761596815361707,0.0
35,1021,1051.7866666666666,0.4935605935905535,0.1795251272565562,0.0
36,1021,1056.98,0.539259504776392,0.08744976688061948,0.0
37,1021,1049.0033333333333,0.8303550818541436,0.15272624389998307,0.0
38,1021,1056.1733333333334,0.5023808480080445,0.1588518534360686,0.0
39,1021,1053.2166666666667,0.5934074208786722,0.10813411491917531,0.0
40,1021,1050.73,0.6997586331560616,0.019211845937530905,0.0
41,1021,1043.49,0.6258510428914472,0.16216578121287295,0.0
42,1021,1049.7233333333334,0.5872069786446439,0.011011199162510534,0.0
43,1021,1033.6433333333334,0.8421188147693113,0.13021369964328605,0.0
44,1021,1036.5433333333333,0.6925184808334279,0.19632558487358417,0.0
45,1021,1042.7333333333333,0.488981365703023,0.12035866464428772,0.0
